Al_sulfate_mol,Fe_sulfate_mol,Cu_sulfate_mol,Co_sulfate_mol,Ni_sulfate_mol,Mn_sulfate_mol,chem,temp_x,NaOH_stock,NaOH_mole,BattLeachate_volume,SampleID,index,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp_y,Alk,mu,mass_H2O,charge,pct_err,Al,Fe,Cu,Co,Ni,Mn,Na,S,la_H+,la_OH-,la_SO4-2,la_Na+,la_Al+3,la_Fe+3,la_Cu+2,la_Co+2,la_Ni+2,la_Mn+2,FeAl2O4(s),d_FeAl2O4(s),Gibbsite,d_Gibbsite,Fe(OH)3(s),d_Fe(OH)3(s),Cu(OH)2(s),d_Cu(OH)2(s),Co(OH)2(s),d_Co(OH)2(s),Ni(OH)2(s),d_Ni(OH)2(s),Mn(OH)2(s),d_Mn(OH)2(s),si_FeAl2O4(s),si_Gibbsite,si_Fe(OH)3(s),si_Cu(OH)2(s),si_Co(OH)2(s),si_Ni(OH)2(s),si_Mn(OH)2(s),Solution_ID,a_Al3+,m_Al+3,a_Fe2+,m_Fe+2,a_Fe3+,m_Fe+3,a_Cu+,m_Cu+,a_Cu2+,m_Cu+2,a_Ni2+,m_Ni+2,a_Co2+,m_Co+2,a_Co3+,m_Co+3,a_Mn2+,m_Mn+2,a_Mn3+,m_Mn+3,a_Li+,m_Li+,a_Na+,m_Na+,m_AlOH2+,m_Al(OH)2+,m_AlSO4+,m_AlO2-,m_Al(SO4)2-,m_AlSO4+.1,m_FeOH+,m_Fe(OH)2,m_Fe(OH)3-,m_Fe(OH)4-,m_FeSO4+,m_FeSO4,m_CuOH+,m_CuSO4,m_CoOH+,m_CoSO4,m_Co(OH)4-2,m_NiOH+,m_Ni(OH)2,m_NiSO4,m_Ni(OH)3-,m_MnOH+,m_Mn(OH)2,m_Mn(OH)3-,m_Mn(OH)4-2,m_Al2(OH)2+4,m_Al3(OH)4+5,m_Al13O4(OH)24+7,m_Fe2(OH)2+4,m_Fe3(OH)4+5,m_Ni4(OH)4+4,m_Mn2(OH)3+,m_MnO4-,m_MnO4-2,m_H2,m_O2,m_SO4-2,m_HSO4-,m_S2O3-2,m_S2O4-2,m_S2O6-2,m_NaSO4-,m_MnSO4,m_NiSO4.1,m_CoSO4.1,m_CuSO4.1,m_H2O,m_H+,m_OH-,Description
0.1782,0.02671,0.3386,0.2244,1.841,0.2303,NMC811,25,1,0.05738,1,10187,40747,30561,react,10187,-99,0,1,3.65986,6.77532,0.057383,25.0,-0.00150688,4.19083,1.23478,-1.22984e-09,-2.4366e-08,0.27264,0.021635,0.27421,0.18171,1.4911,0.18652,0.046472,2.5881,-3.6599,-10.357,-1.4062,-1.7975,-3.1887,-9.4058,-1.8322,-2.0065,-1.4583,-2.0621,0.0,0.0,0.019743,0.019743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4975,0.0,-1.2571,-2.8864,-7.8307,-7.4725,-10.0763,10187.0,0.00064758,0.13173,0.00073939,0.0078493,3.9282e-10,7.991e-08,1.6689e-06,3.0125e-06,0.014715,0.15621,0.034811,0.36955,0.0098505,0.10457,1e-99,1e-99,0.0086672,0.09201,1.5965999999999999e-21,3.2479e-19,1e-99,1e-99,0.015939,0.046472,1e-99,5.9373e-07,0.072711,1e-99,1e-99,0.072711,1e-99,2.0639e-17,1.6371e-26,6.642e-17,2.7829e-07,0.0057901,1e-99,0.11792,1e-99,0.077139,1.4826e-33,1e-99,6.7223e-13,0.21653,1e-99,1e-99,1.0561e-17,2.1042e-26,1.7197e-35,1e-99,1e-99,1e-99,5.7284e-11,2.9271e-14,2.1003e-15,1.4486e-18,0.0,0.0,1.1211e-24,0.0,0.42204,1e-99,0.0,0.0,1e-99,1e-99,0.034017,0.21653,0.077139,0.11792,55.509,0.00039503,7.8983e-11,NaOH_mixed_solution_EQ
0.07426,0.0647,0.4097,0.5915,1.52,0.8284,NMC532,25,1,0.1316,1,10188,40751,30564,react,10188,-99,0,1,3.85312,6.5516,0.13159,25.0,-0.00120046,4.36936,1.262,5.03573e-10,9.089e-09,0.082535,0.051266,0.32466,0.46874,1.2048,0.65641,0.10427,2.8824,-3.8531,-10.167,-1.325,-1.4533,-3.7576,-9.31,-1.7985,-1.6341,-1.6599,-1.561,0.0,0.0,0.04436,0.04436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7841,0.0,-0.5924,-2.4735,-7.079,-7.2948,-9.196,10188.0,0.00017475,0.036525,0.0015432,0.016581,4.8981e-10,1.0238e-07,3.0192e-06,5.4662e-06,0.015903,0.17087,0.021884,0.23513,0.023222,0.24951,1e-99,1e-99,0.027476,0.29522,3.0238999999999995e-21,6.3202e-19,1e-99,1e-99,0.035211,0.10427,1e-99,3.8483e-07,0.023725,1e-99,1e-99,0.023725,1e-99,1.0315e-16,1.27e-25,4.7637e-16,4.1959e-07,0.014569,1e-99,0.15363,1e-99,0.21923,2.0286e-32,1e-99,1.012e-12,0.16411,1e-99,1e-99,8.0171e-17,2.4794e-25,3.1642e-34,1e-99,1e-99,1e-99,2.238e-10,3.5085e-13,1.9742e-15,5.4113e-17,0.0,0.0,1.2899000000000001e-24,0.0,0.52323,1e-99,0.0,0.0,1e-99,1e-99,0.13,0.16411,0.21923,0.15363,55.509,0.00025391,1.2194e-10,NaOH_mixed_solution_EQ
0.2226,0.0206,0.07242,0.4708,1.322,0.4676,NMC622,25,1,0.04972,1,10189,40755,30567,react,10189,-99,0,1,3.63362,6.45292,0.049716,25.0,-0.00189364,4.07295,1.21329,-5.33198e-10,-1.10933e-08,0.35268,0.016975,0.059686,0.38803,1.09,0.38539,0.040976,2.4905,-3.6336,-10.383,-1.3348,-1.8329,-3.1111,-9.8792,-2.5246,-1.7069,-1.6773,-1.783,0.0,0.0,0.017336,0.017336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7017,0.0,-1.8081,-3.6306,-7.5828,-7.7433,-9.8489,10189.0,0.0007743,0.15459,0.00052227,0.0054985,1.3207e-10,2.6369e-08,7.1198e-07,1.2825e-06,0.002988,0.031458,0.021021,0.22131,0.019639,0.20676,1e-99,1e-99,0.016483,0.17354,1.4452999999999999e-21,2.8857e-19,1e-99,1e-99,0.014694,0.040976,1e-99,6.2887e-07,0.10226,1e-99,1e-99,0.10226,1e-99,1.2941e-17,9.6511e-27,1.756e-17,1.1006e-07,0.0048208,1e-99,0.028224,1e-99,0.18128,2.3098e-33,1e-99,3.6034e-13,0.15413,1e-99,1e-99,1.7828e-17,3.3398e-26,2.5557000000000003e-35,1e-99,1e-99,1e-99,5.5602e-12,8.3224e-16,2.1288e-16,4.3728e-18,0.0,0.0,5.5838e-24,0.0,0.4926,1e-99,0.0,0.0,1e-99,1e-99,0.076255,0.15413,0.18128,0.028224,55.509,0.00041876,7.4299e-11,NaOH_mixed_solution_EQ
0.09815,0.06016,0.394,0.3491,0.8847,0.5758,NMC532,25,1,0.0796,1,10190,40759,30570,react,10190,-99,0,1,3.75718,6.56525,0.079601,25.0,-0.00151807,3.44134,1.15757,-2.53353e-11,-6.37654e-10,0.14617,0.05197,0.34034,0.30154,0.76429,0.49745,0.068766,2.21,-3.7572,-10.259,-1.3115,-1.567,-3.4835,-9.2901,-1.7688,-1.8162,-1.8501,-1.6757,0.0,0.0,0.027111,0.027111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9789,0.0,-0.8466,-2.6265,-7.4439,-7.6678,-9.4933,10190.0,0.00032851,0.058573,0.0015655,0.015673,5.1275e-10,9.1422e-08,3.1331e-06,5.5732e-06,0.01703,0.1705,0.014123,0.14139,0.015267,0.15285,1e-99,1e-99,0.021103,0.21128,2.3965999999999997e-21,4.2731000000000006e-19,1e-99,1e-99,0.0271,0.068766,1e-99,4.6664e-07,0.045203,1e-99,1e-99,0.045203,1e-99,6.87e-17,6.7334e-26,2.1117e-16,4.4517e-07,0.015246,1e-99,0.16971,1e-99,0.14868,5.3564000000000004e-33,1e-99,4.2877e-13,0.10925,1e-99,1e-99,4.0425e-17,9.952499999999999e-26,9.760400000000001e-35,1e-99,1e-99,1e-99,1.2138e-10,1.1156e-13,1.1125e-16,1.6683e-17,0.0,0.0,1.8842e-24,0.0,0.49803,1e-99,0.0,0.0,1e-99,1e-99,0.103,0.10925,0.14868,0.16971,55.509,0.00031113,9.7393e-11,NaOH_mixed_solution_EQ
0.09865,0.1069,0.1691,0.02819,0.06224,0.03818,NMC532,25,1,0.03137,1,10191,40763,30573,react,10191,-99,0,1,3.64743,6.34343,0.031375,25.0,-0.00154624,1.21367,1.02441,5.75939e-12,4.62426e-10,0.18188,0.10432,0.16509,0.027521,0.060756,0.037269,0.030627,0.68385,-3.6474,-10.358,-1.4001,-1.7651,-3.1867,-9.1022,-1.9631,-2.7358,-2.7463,-2.6862,0.0,0.0,0.010979,0.010979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8104,-0.0,-0.9554,-3.0186,-8.5613,-8.7618,-10.7017,10191.0,0.00065052,0.052448,0.0040216,0.028295,7.9036e-10,6.3722e-08,3.3379e-06,5.4364e-06,0.010887,0.076599,0.0017937,0.01262,0.0018375,0.012929,1e-99,1e-99,0.0020598,0.014492,1.4036e-22,1.1317000000000001e-20,1e-99,1e-99,0.017175,0.030627,1e-99,5.3652e-07,0.066831,1e-99,1e-99,0.066831,1e-99,1.1192e-16,7.9977e-26,1.1985e-16,5.1232e-07,0.031936,1e-99,0.088469,1e-99,0.014592,1.8219000000000001e-34,1e-99,3.4534e-14,0.011314,1e-99,1e-99,2.5022e-18,4.4915000000000005e-27,2.6923e-36,1e-99,1e-99,1e-99,4.4608e-11,1.8122e-14,2.8396e-21,7.3487e-20,0.0,0.0,8.6751e-24,0.0,0.28241,1e-99,0.0,0.0,1e-99,1e-99,0.008198,0.011314,0.014592,0.088469,55.509,0.00036677,7.1261e-11,NaOH_mixed_solution_EQ
0.01712,0.04865,0.05317,0.4809,1.503,0.5251,NMC622,25,1,0.09771,1,10192,40767,30576,react,10192,-99,0,1,4.41871,5.46176,0.097707,25.0,-0.00030596,3.25248,1.23868,8.42729e-10,2.06696e-08,0.0012658,0.03927,0.042925,0.38823,1.2133,0.42391,0.07888,2.1491,-4.4187,-9.5966,-1.435,-1.5148,-5.4701,-10.43,-2.6066,-1.6457,-1.4974,-1.6747,0.0,0.0,0.032675,0.032675,1.1494e-05,1.1494e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6938,0.0,-0.0,-2.1398,-5.9489,-5.9906,-8.168,10192.0,3.3876e-06,0.00058094,0.0014392,0.014162,3.7144e-11,6.3698e-09,5.7765e-06,1.0231e-05,0.0024742,0.024346,0.031816,0.31307,0.022612,0.2225,1e-99,1e-99,0.021148,0.2081,1.8924999999999999e-22,3.2454000000000003e-20,1e-99,1e-99,0.03056,0.07888,1e-99,1.0113e-07,0.00034928,1e-99,1e-99,0.00034928,1e-99,1.3331e-15,5.977e-24,6.7861e-15,2.4164e-08,0.010548,1e-99,0.018555,1e-99,0.16572,3.4739e-30,1e-99,2.0388e-11,0.18521,1e-99,1e-99,8.5509e-16,9.6301e-24,4.283e-32,1e-99,1e-99,1e-99,1.2546e-11,1.6958e-14,1.1913e-12,1.6177e-15,0.0,0.0,1.4423e-23,0.0,0.3694,1e-99,0.0,0.0,1e-99,1e-99,0.077678,0.18521,0.16572,0.018555,55.509,6.7537e-05,4.4511e-10,NaOH_mixed_solution_EQ
0.198,0.03038,0.2664,0.1559,0.1585,0.1785,NMC111,25,1,0.4075,1,10193,40771,30579,react,10193,-99,0,1,3.67653,6.59046,0.40753,25.0,-0.00211839,2.49397,1.0438,6.42522e-11,2.31675e-09,0.24849,0.029109,0.25523,0.14937,0.15184,0.171,0.39043,1.3256,-3.6765,-10.335,-1.2406,-0.7392,-3.2556,-9.5559,-1.9107,-2.1377,-2.6621,-2.1651,0.0,0.0,0.13658,0.13658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4407,-0.0,-1.3403,-2.9203,-7.9173,-8.6316,-10.1347,10193.0,0.00055509,0.078731,0.00080095,0.0072436,2.7801e-10,3.9432e-08,2.1321e-06,3.6974e-06,0.012282,0.11108,0.0021774,0.019692,0.0072828,0.065864,1e-99,1e-99,0.0068374,0.061836,8.2291e-22,1.1672e-19,1e-99,1e-99,0.1823,0.39043,1e-99,5.4185e-07,0.087677,1e-99,1e-99,0.087677,1e-99,2.4776e-17,1.9876e-26,5.5463e-17,2.7707e-07,0.0091841,1e-99,0.14411,1e-99,0.083509,1.1468e-33,1e-99,4.6599e-14,0.019833,1e-99,1e-99,9.2325e-18,1.8603999999999999e-26,1.4193000000000002e-35,1e-99,1e-99,1e-99,1.6747e-11,4.6797e-15,2.0798e-20,1.0104e-18,0.0,0.0,2.4323e-24,0.0,0.57894,1e-99,0.0,0.0,1e-99,1e-99,0.039294,0.019833,0.083509,0.14411,55.509,0.00036522,7.739e-11,NaOH_mixed_solution_EQ
0.1996,0.1049,0.04739,0.2808,0.2478,0.2599,NMC111,25,1,0.02211,1,10194,40775,30582,react,10194,-99,0,1,3.61403,5.96907,0.022107,25.0,-0.00226177,2.44163,1.08006,4.75162e-11,1.83525e-09,0.36205,0.097153,0.043881,0.26003,0.22939,0.24064,0.020468,1.4255,-3.614,-10.396,-1.267,-2.0147,-3.0715,-9.6334,-2.6593,-1.881,-2.3943,-1.9989,0.0,0.0,0.0081794,0.0081794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.024,-0.0,-1.6018,-3.7916,-7.7833,-8.4866,-10.0912,10194.0,0.00084811,0.11843,0.0028025,0.025169,2.326e-10,3.2479e-08,1.5909e-06,2.7541e-06,0.0021914,0.019681,0.0040334,0.036225,0.013152,0.11812,1e-99,1e-99,0.010024,0.090029,2.8849e-22,4.0283e-20,1e-99,1e-99,0.0096661,0.020468,1e-99,6.23e-07,0.12584,1e-99,1e-99,0.12584,1e-99,6.535e-17,4.5439e-26,2.6324e-17,2.1776e-07,0.030239,1e-99,0.024196,1e-99,0.14191,1.1687e-33,1e-99,6.5069e-14,0.03457,1e-99,1e-99,1.0204e-17,1.7821e-26,1.1743000000000001e-35,1e-99,1e-99,1e-99,8.5951e-12,1.4913e-15,1.3534e-19,1.419e-18,0.0,0.0,5.6726e-23,0.0,0.48844,1e-99,0.0,0.0,1e-99,1e-99,0.05421,0.03457,0.14191,0.024196,55.509,0.00042102,6.9401e-11,NaOH_mixed_solution_EQ
0.0777,0.05501,0.127,0.1527,1.309,0.1692,NMC811,25,1,0.7183,1,10195,40779,30585,react,10195,-99,0,1,5.74895,1.60709,0.7183,25.0,-0.0432858,2.83181,1.17072,1.62856e-11,4.41698e-10,1.3747e-07,0.025218,0.033574,0.13042,1.118,0.1445,0.61355,1.7475,-5.749,-8.2643,-1.5035,-0.61269,-9.4671,-14.427,-3.1314,-2.08,-1.4977,-2.0987,0.0,0.0,0.1554,0.1554,0.025484,0.025484,0.08768,0.08768,0.0,0.0,0.0,0.0,0.0,0.0,-3.1799,0.0,0.0,-0.0,-3.7186,-3.3263,-5.9273,10195.0,3.4108e-10,5.3049e-08,0.0010369,0.0097701,3.7398e-15,5.8167e-13,0.012345,0.021628,0.00073887,0.0069616,0.031789,0.29952,0.0083171,0.078364,1e-99,1e-99,0.0079674,0.075069,9.963400000000001e-27,1.5496e-24,1e-99,1e-99,0.24396,0.61355,1e-99,4.654e-09,2.9706e-08,1e-99,1e-99,2.9706e-08,1e-99,4.438e-13,4.231e-20,1.443e-13,2.0551e-12,0.0064895,1e-99,0.0047317,1e-99,0.052051,2.6120000000000004e-25,1e-99,9.4127e-09,0.15803,1e-99,1e-99,1.4885e-13,3.5645e-20,3.2985e-27,1e-99,1e-99,1e-99,4.9398e-17,2.8171999999999996e-21,2.1309e-07,2.2559e-12,0.0,0.0,1.614e-18,0.0,0.35013,1e-99,1.807e-34,0.0,1e-99,1e-99,0.02499,0.15803,0.052051,0.0047317,55.509,3.1231e-06,9.0097e-09,NaOH_mixed_solution_EQ
0.1461,0.02691,0.4266,0.04451,0.1267,0.04362,NMC622,25,1,0.8014,1,10196,40783,30588,react,10196,-99,0,1,4.00232,6.70273,0.80142,25.0,-0.000887159,2.22412,1.02346,7.24287e-08,2.70847e-06,0.024238,0.026292,0.41685,0.043486,0.12377,0.042624,0.78305,1.0813,-4.0023,-10.009,-1.2702,-0.42989,-4.2322,-9.4616,-1.674,-2.6499,-2.7555,-2.7436,0.0,0.0,0.26744,0.26744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8065,0.0,-0.2693,-2.0325,-7.7784,-8.074,-10.0621,10196.0,5.8581e-05,0.0076304,0.00076858,0.0066926,3.4548e-10,4.5e-08,2.8394e-06,4.8776e-06,0.021182,0.18445,0.0017559,0.01529,0.0022395,0.019501,1e-99,1e-99,0.0018045,0.015713,2.8125e-22,3.6634e-20,1e-99,1e-99,0.37163,0.78305,1e-99,2.5365e-07,0.0085613,1e-99,1e-99,0.0085613,1e-99,1.0646e-16,1.7902e-25,1.369e-15,3.1857e-07,0.0082317,1e-99,0.23215,1e-99,0.023986,6.8083e-33,1e-99,1.6827e-13,0.014938,1e-99,1e-99,1.0911e-17,4.6087e-26,7.231900000000001e-35,1e-99,1e-99,1e-99,9.9534e-11,1.4213e-13,1.5157e-19,6.6059e-19,0.0,0.0,3.2352e-25,0.0,0.58033,1e-99,0.0,0.0,1e-99,1e-99,0.0096863,0.014938,0.023986,0.23215,55.509,0.00017087,1.5646e-10,NaOH_mixed_solution_EQ
0.03195,0.07294,0.07461,0.2562,0.7799,0.2832,NMC622,25,1,0.4176,1,10197,40787,30591,react,10197,-99,0,1,6.8975,-1.10343,0.41758,25.0,-0.110975,2.26604,1.13091,7.46947e-12,2.66862e-10,1.1721e-08,0.0048712,0.05969,0.22652,0.68962,0.25041,0.36925,1.3818,-6.8975,-7.1138,-1.4436,-0.7811,-12.919,-17.879,-5.4324,-1.8479,-1.7324,-1.8748,0.0,0.0,0.063899,0.063899,0.067436,0.067436,0.0071048,0.0071048,0.0,0.0,0.0,0.0,0.0,0.0,-1.6277,-0.0,-0.0,0.0,-1.1855,-1.2599,-3.4024,10197.0,1.206e-13,1.5931e-11,0.00018827,0.0016497,1.3224e-18,1.7467e-16,0.031695,0.054532,3.6946e-06,3.2373e-05,0.01852,0.16227,0.014193,0.12436,1e-99,1e-99,0.013341,0.1169,3.2491e-29,4.2918e-27,1e-99,1e-99,0.16554,0.36925,1e-99,3.2318e-10,1.1843e-11,1e-99,1e-99,1.1843e-11,1e-99,1.6114e-11,2.1335e-17,2.0039e-12,8.1932e-16,0.0013528,1e-99,2.7165e-05,1e-99,0.10198,1.6579e-20,1e-99,1.0966e-06,0.1057,1e-99,1e-99,4.9846e-11,1.6577e-16,2.0542999999999999e-22,1e-99,1e-99,1e-99,9.238099999999999e-22,3.1641e-27,0.00073425,1.7567e-08,0.0,0.0,2.1472e-15,0.0,0.34944,1e-99,3.4228e-24,1.7427999999999999e-40,1e-99,1e-99,0.048044,0.1057,0.10198,2.7165e-05,55.509,2.1785e-07,1.2797e-07,NaOH_mixed_solution_EQ
0.2132,0.02369,0.1276,0.5681,0.5927,0.5769,NMC111,25,1,0.397,1,10198,40791,30594,react,10198,-99,0,1,3.69552,6.47487,0.39696,25.0,-0.00209765,3.68012,1.14904,-5.99278e-11,-1.37508e-09,0.25523,0.020619,0.11106,0.49442,0.51584,0.50204,0.34547,2.2006,-3.6955,-10.321,-1.2366,-0.86982,-3.2963,-9.838,-2.2981,-1.6442,-2.1669,-1.7197,0.0,0.0,0.13312,0.13312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5583,0.0,-1.5817,-3.2806,-7.3966,-8.1094,-9.6622,10198.0,0.00050551,0.094337,0.00054592,0.0055776,1.4521e-10,2.7099e-08,1.1404e-06,2.0388e-06,0.0050341,0.051432,0.0068095,0.069571,0.02269,0.23182,1e-99,1e-99,0.019066,0.19479,1.7585e-21,3.2816000000000004e-19,1e-99,1e-99,0.13495,0.34547,1e-99,5.4147e-07,0.083082,1e-99,1e-99,0.083082,1e-99,1.7974e-17,1.5337e-26,3.3835e-17,1.5059e-07,0.006318,1e-99,0.059617,1e-99,0.2626,4.5727e-33,1e-99,1.5511e-13,0.062599,1e-99,1e-99,2.7402e-17,5.873e-26,5.065300000000001e-35,1e-99,1e-99,1e-99,7.921e-12,1.619e-15,3.6706e-18,8.8945e-18,0.0,0.0,3.795e-24,0.0,0.65196,1e-99,0.0,0.0,1e-99,1e-99,0.11059,0.062599,0.2626,0.059617,55.509,0.00036042,8.2655e-11,NaOH_mixed_solution_EQ
0.2214,0.09795,0.3383,0.06142,0.4939,0.06146,NMC811,25,1,0.514,1,10199,40795,30597,react,10199,-99,0,1,3.66626,6.43775,0.51399,25.0,-0.00185172,2.89075,1.07455,2.1568e-10,6.5439e-09,0.25201,0.091157,0.31483,0.057157,0.45961,0.057195,0.47833,1.598,-3.6663,-10.346,-1.3133,-0.69074,-3.2215,-9.1653,-1.79,-2.5258,-2.1062,-2.6041,0.0,0.0,0.17198,0.17198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9157,0.0,-0.9838,-2.8224,-8.3282,-8.0986,-10.5965,10199.0,0.0006005,0.094782,0.0027987,0.026543,6.8345e-10,1.0788e-07,4.0016e-06,7.0224e-06,0.016218,0.1538,0.0078301,0.07426,0.0029798,0.02826,1e-99,1e-99,0.0024881,0.023597,2.1068e-22,3.3253e-20,1e-99,1e-99,0.20383,0.47833,1e-99,5.6288e-07,0.081177,1e-99,1e-99,0.081177,1e-99,8.2152e-17,6.4967e-26,1.2424e-16,5.8295e-07,0.027141,1e-99,0.16094,1e-99,0.028897,4.4308e-34,1e-99,1.5901e-13,0.060317,1e-99,1e-99,3.1881e-18,6.3329000000000004e-27,4.8772e-36,1e-99,1e-99,1e-99,1.1615e-10,8.4255e-14,3.7873e-18,1.2516000000000002e-19,0.0,0.0,5.1522e-24,0.0,0.52609,1e-99,0.0,0.0,1e-99,1e-99,0.012093,0.060317,0.028897,0.16094,55.509,0.00037843,7.5674e-11,NaOH_mixed_solution_EQ
0.01997,0.06089,0.4013,0.1403,0.2749,0.104,NMC523,25,1,0.0452,1,10200,40799,30600,react,10200,-99,0,1,3.96041,6.59733,0.045203,25.0,-0.000715946,1.60975,1.05695,5.64269e-10,3.28012e-08,0.023297,0.057611,0.37966,0.13278,0.26008,0.098429,0.042767,0.98523,-3.9604,-10.047,-1.4011,-1.6539,-4.1176,-9.1179,-1.6222,-2.0731,-2.1396,-2.2816,0.0,0.0,0.01531,0.01531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4487,0.0,-0.0403,-2.0571,-7.278,-7.5345,-9.6765,10200.0,7.627e-05,0.0077343,0.0021616,0.01684,7.6225e-10,7.7297e-08,4.0781e-06,6.8132e-06,0.023866,0.18594,0.0072503,0.056486,0.0084499,0.065832,1e-99,1e-99,0.0052294,0.040741,6.3941e-22,6.484e-20,1e-99,1e-99,0.022185,0.042767,1e-99,2.6937e-07,0.0080189,1e-99,1e-99,0.0080189,1e-99,2.5111e-16,3.7611e-25,2.0663e-15,5.0566e-07,0.017125,1e-99,0.19349,1e-99,0.066945,1.6167e-32,1e-99,5.8271e-13,0.045626,1e-99,1e-99,2.6518e-17,9.9768e-26,1.319e-34,1e-99,1e-99,1e-99,2.604e-10,5.3567e-13,1.9859e-17,4.1442e-18,0.0,0.0,6.375500000000001e-25,0.0,0.31303,1e-99,0.0,0.0,1e-99,1e-99,0.020764,0.045626,0.066945,0.19349,55.509,0.00018301,1.4919e-10,NaOH_mixed_solution_EQ
0.1104,0.04882,0.3519,0.01447,0.04819,0.01699,NMC622,25,1,0.4776,1,10201,40803,30603,react,10201,-99,0,1,3.84598,6.58387,0.4776,25.0,-0.00123665,1.6332,1.01347,-5.62561e-11,-2.97646e-09,0.060321,0.048172,0.34726,0.014274,0.047549,0.016761,0.47125,0.80073,-3.846,-10.162,-1.3048,-0.60945,-3.7725,-9.28,-1.7136,-3.094,-3.0469,-3.1102,0.0,0.0,0.15961,0.15961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8249,-0.0,-0.5474,-2.3786,-8.529,-8.6719,-10.7352,10201.0,0.00016885,0.01732,0.0015352,0.012022,5.2486e-10,5.3839e-08,3.4083e-06,5.7015e-06,0.019338,0.15143,0.00089755,0.0070285,0.00080546,0.0063073,1e-99,1e-99,0.00077587,0.0060757,9.1972e-23,9.4344e-21,1e-99,1e-99,0.24578,0.47125,1e-99,3.5152e-07,0.02219,1e-99,1e-99,0.02219,1e-99,1.05e-16,1.2082000000000001e-25,4.9375e-16,4.3522e-07,0.015184,1e-99,0.19571,1e-99,0.0079663,5.3685e-34,1e-99,4.2468e-14,0.0070514,1e-99,1e-99,2.3163e-18,6.695e-27,6.8172e-36,1e-99,1e-99,1e-99,7.4182e-11,6.2575e-14,1.6498999999999999e-21,4.1261e-20,0.0,0.0,1.149e-24,0.0,0.44215,1e-99,0.0,0.0,1e-99,1e-99,0.0038459,0.0070514,0.0079663,0.19571,55.509,0.00023849,1.1018e-10,NaOH_mixed_solution_EQ
0.2026,0.05503,0.2308,0.1754,0.4822,0.2845,NMC532,25,1,0.04443,1,10202,40807,30606,react,10202,-99,0,1,3.61921,6.46611,0.044425,25.0,-0.00213522,2.871,1.08625,-2.2813e-10,-7.46868e-09,0.35874,0.050662,0.21248,0.16146,0.44388,0.26192,0.040898,1.69,-3.6192,-10.393,-1.2893,-1.7466,-3.0823,-9.409,-1.9727,-2.0867,-2.0955,-1.9572,0.0,0.0,0.015575,0.015575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.2831,-0.0,-1.3667,-3.0979,-7.9818,-8.1806,-10.0424,10202.0,0.00082738,0.12996,0.001496,0.014157,3.8997e-10,6.1252e-08,2.4612e-06,4.3167e-06,0.010648,0.10076,0.008026,0.075952,0.0081903,0.077507,1e-99,1e-99,0.011035,0.10442,9.973799999999999e-22,1.5666e-19,1e-99,1e-99,0.017921,0.040898,1e-99,6.2601e-07,0.11816,1e-99,1e-99,0.11816,1e-99,3.5464e-17,2.519e-26,4.6213e-17,3.5138e-07,0.015334,1e-99,0.11168,1e-99,0.083954,7.9261e-34,1e-99,1.3163e-13,0.065349,1e-99,1e-99,1.1419e-17,2.0373e-26,1.4077e-35,1e-99,1e-99,1e-99,3.0275e-11,1.0071e-14,2.7033e-18,1.7857e-18,0.0,0.0,5.6152e-24,0.0,0.49168,1e-99,0.0,0.0,1e-99,1e-99,0.056688,0.065349,0.083954,0.11168,55.509,0.0004215,7.0763e-11,NaOH_mixed_solution_EQ
